collection,word,article,plural,word_class,example,topic,source_page
goethe-a1-sd1-vocabulary-list,dies-,,,other,Ich nehme lieber diesen Kuchen.,none,013
goethe-a1-sd1-vocabulary-list,dir,,,other,Gefallen dir die Blumen?,none,013
goethe-a1-sd1-vocabulary-list,Disco,die,,noun,Heute abend gehen wir in die Disco tanzen.,hobby,013
goethe-a1-sd1-vocabulary-list,Doktor,der,,noun,Meine Tochter ist krank. Wir gehen zum Doktor.,health,013
goethe-a1-sd1-vocabulary-list,Doppelzimmer,das,,noun,Wollen Sie ein Doppelzimmer oder ein Einzelzimmer?,vacation,013
goethe-a1-sd1-vocabulary-list,Dorf,das,"-ö, er",noun,Meine Familie lebt in einem Dorf.,city-places,013
goethe-a1-sd1-vocabulary-list,"dort, -her, -hin",,,adverb,Deine Tasche kannst du dorthin stellen.,none,013
goethe-a1-sd1-vocabulary-list,draußen,,,adverb,Wollen wir draußen sitzen?,none,013
goethe-a1-sd1-vocabulary-list,drucken,,,verb,Bitte drucke das Formular für mich.,communication,013
goethe-a1-sd1-vocabulary-list,Drucker,der,–,noun,Mein Drucker ist kaputt.,communication,013
goethe-a1-sd1-vocabulary-list,drücken,,,verb,"Drück hier, dann geht der Computer an.",none,013
goethe-a1-sd1-vocabulary-list,durch,,,preposition,Am besten gehen Sie durch die Breite Straße.,city-places,013
goethe-a1-sd1-vocabulary-list,Durchsage,die,-n,noun,Ich habe die Durchsage nicht verstanden.,travel,013
goethe-a1-sd1-vocabulary-list,Durst,der,,noun,Hast du etwas zu trinken? Ich habe großen Durst.,food,013
goethe-a1-sd1-vocabulary-list,Dusche,die,,noun,Unsere Wohnung hat nur eine Dusche.,home,013
goethe-a1-sd1-vocabulary-list,dürfen,,,verb,Sie dürfen hier nicht rauchen.,none,013
goethe-a1-sd1-vocabulary-list,Ecke,die,-n,noun,An der nächsten Ecke links.,city-places,013
goethe-a1-sd1-vocabulary-list,"Ehefrau, -en/ Ehemann",die/ der,"-en/ ä, er",noun,Das ist mein (Ehe-) Mann/meine (Ehe-) Frau.,family,013
goethe-a1-sd1-vocabulary-list,Ei,das,-er,noun,Möchtest du ein Ei zum Frühstück?,food,013
goethe-a1-sd1-vocabulary-list,eilig,,,adjective,Hast du es eilig?,none,013
goethe-a1-sd1-vocabulary-list,ein-,,,other,Ich nehme ein Bier. Willst du auch eins?,none,013
goethe-a1-sd1-vocabulary-list,einfach,,,adjective,Die Prüfung ist ganz einfach.,school,013
goethe-a1-sd1-vocabulary-list,Eingang,der,,noun,Der Eingang ist um die Ecke.,city-places,013
goethe-a1-sd1-vocabulary-list,einkaufen,,,verb,Ich muss noch für morgen einkaufen.,shopping,013
goethe-a1-sd1-vocabulary-list,einladen,,,verb,Darf ich Sie zu einem Kaffee einladen?,communication,013
goethe-a1-sd1-vocabulary-list,Einladung,die,,noun,Danke für die Einladung!,communication,013
goethe-a1-sd1-vocabulary-list,E-Mail,die,-s,noun,Ich habe Ihre E-Mail nicht bekommen.,communication,014
goethe-a1-sd1-vocabulary-list,einmal,,,adverb,Diese Prüfung mache ich nicht noch einmal.,school,014
goethe-a1-sd1-vocabulary-list,einsteigen,,,verb,"Schnell, steig ein, der Zug fährt gleich.",travel,014
goethe-a1-sd1-vocabulary-list,Eintritt,der,,noun,Der Preis für den Eintritt ist 5 Euro.,hobby,014
goethe-a1-sd1-vocabulary-list,Einzelzimmer,das,,noun,Haben Sie noch ein Einzelzimmer?,vacation,014
goethe-a1-sd1-vocabulary-list,Eltern (pl.),die,,noun,Meine Eltern leben in Spanien.,family,014
goethe-a1-sd1-vocabulary-list,empfehlen,,,verb,Welchen Wein können Sie mir empfehlen?,restaurant,014
goethe-a1-sd1-vocabulary-list,Empfänger,der,–,noun,"Auf dem Brief steht dein Name, also bist du der Empfänger.",communication,014
goethe-a1-sd1-vocabulary-list,Ende,das,,noun,Sie wohnt am Ende der Straße.,city-places,014
goethe-a1-sd1-vocabulary-list,enden,,,verb,Die Straße endet hier.,city-places,014
goethe-a1-sd1-vocabulary-list,entschuldigen,,,verb,Entschuldigen Sie bitte!,communication,014
goethe-a1-sd1-vocabulary-list,Entschuldigung,die,,noun,Entschuldigung! – Bitte.,communication,014
goethe-a1-sd1-vocabulary-list,er,,,other,Er heißt Ali.,none,014
goethe-a1-sd1-vocabulary-list,Ergebnis,das,-se,noun,Das Ergebnis des Tests bekommen Sie in zwei Wochen.,school,014
goethe-a1-sd1-vocabulary-list,erklären,,,verb,Kannst du mir das erklären?,communication,014
goethe-a1-sd1-vocabulary-list,erlauben,,,verb,Rauchen ist hier nicht erlaubt.,none,014
goethe-a1-sd1-vocabulary-list,Erwachsene,der,-n,noun,Dieser Film ist nur für Erwachsene.,personal-info,014
goethe-a1-sd1-vocabulary-list,erzählen,,,verb,Wir müssen euch etwas erzählen!,communication,014
goethe-a1-sd1-vocabulary-list,es,,,other,Es regnet.,none,014
goethe-a1-sd1-vocabulary-list,essen,,,verb,Was gibt es zu essen?,food,014
goethe-a1-sd1-vocabulary-list,Essen,das,,noun,Das Essen ist heute sehr gut.,food,014
goethe-a1-sd1-vocabulary-list,euer,,,other,Euer Kurs beginnt heute.,school,014
goethe-a1-sd1-vocabulary-list,fahren,,,verb,Ich fahre mit dem Auto zur Arbeit.,travel,014
goethe-a1-sd1-vocabulary-list,Fahrer,der,,noun,Bitte nicht mit dem Fahrer sprechen!,travel,014
goethe-a1-sd1-vocabulary-list,Fahrkarte,die,-n,noun,Hast du schon eine Fahrkarte?,travel,014
goethe-a1-sd1-vocabulary-list,Fahrrad,das,"-ä, er",noun,Fährst du mit dem Fahrrad oder mit dem Auto?,travel,014
goethe-a1-sd1-vocabulary-list,falsch,,,adjective,Das ist falsch.,none,014
goethe-a1-sd1-vocabulary-list,Familie,die,-n,noun,Meine Familie lebt in Spanien.,family,014
goethe-a1-sd1-vocabulary-list,Familienname,der,,noun,Meine Familiennamen sind García González.,personal-info,014
goethe-a1-sd1-vocabulary-list,Familienstand,der,,noun,Bei „Familienstand“ musst du „ledig“ ankreuzen.,personal-info,014
goethe-a1-sd1-vocabulary-list,Farbe,die,-n,noun,Die Farbe gefällt mir gut.,none,014
goethe-a1-sd1-vocabulary-list,Fax,das,-e,noun,Schicken Sie uns einfach ein Fax!,communication,014
goethe-a1-sd1-vocabulary-list,fehlen,,,verb,"Herr Müller ist nicht da, er fehlt schon seit drei Tagen.",health,014
goethe-a1-sd1-vocabulary-list,Fehler,der,–,noun,Diesen Fehler mache ich immer.,school,014
goethe-a1-sd1-vocabulary-list,Feier-,,,other,"z. B. Feierabend, Feiertag",time-dates,014
goethe-a1-sd1-vocabulary-list,feiern,,,verb,Wir feiern heute meinen Geburtstag.,hobby,014
goethe-a1-sd1-vocabulary-list,fernsehen,,,verb,Wollen wir heute Abend mal fernsehen?,hobby,014
goethe-a1-sd1-vocabulary-list,fertig,,,adjective,Bist du fertig?,none,014
goethe-a1-sd1-vocabulary-list,Feuer,das,,noun,Haben Sie Feuer?,none,014
goethe-a1-sd1-vocabulary-list,Fieber,das,,noun,Mein Mann hat noch immer Fieber.,health,014
goethe-a1-sd1-vocabulary-list,Film,der,-e,noun,Ich möchte gern diesen Film sehen.,hobby,014
goethe-a1-sd1-vocabulary-list,finden,,,verb,Wir müssen den Schlüssel finden.,none,014
goethe-a1-sd1-vocabulary-list,Firma,die,,noun,Er arbeitet jetzt bei einer anderen Firma.,profession,014
goethe-a1-sd1-vocabulary-list,Fisch,der,-e,noun,Ich esse gern Fisch. Fleisch mag ich nicht.,food,014
goethe-a1-sd1-vocabulary-list,(sich) freuen,,,verb,Ich freue mich auf den Urlaub.,vacation,015
goethe-a1-sd1-vocabulary-list,abfliegen,,,verb,Wann fliegst du ab?,travel,015
goethe-a1-sd1-vocabulary-list,Abflug,der,,noun,Der Abflug ist um 11.20 Uhr.,travel,015
goethe-a1-sd1-vocabulary-list,Flasche,die,-n,noun,"Eine Flasche Bier, bitte.",restaurant,015
goethe-a1-sd1-vocabulary-list,Fleisch,das,,noun,Fleisch mag ich nicht.,food,015
goethe-a1-sd1-vocabulary-list,fliegen,,,verb,Ich fliege nicht gern. Deshalb fahre ich mit dem Zug.,travel,015
goethe-a1-sd1-vocabulary-list,Flughafen,der,,noun,Kannst du mich zum Flughafen bringen?,travel,015
goethe-a1-sd1-vocabulary-list,Flugzeug,das,,noun,Das Flugzeug aus Berlin kommt heute später an.,travel,015
goethe-a1-sd1-vocabulary-list,Formular,das,-e,noun,Sie müssen dieses Formular ausfüllen.,personal-info,015
goethe-a1-sd1-vocabulary-list,Foto,das,-s,noun,Darf ich ein Foto machen?,hobby,015
goethe-a1-sd1-vocabulary-list,Frage,die,-n,noun,Ich habe eine Frage.,communication,015
goethe-a1-sd1-vocabulary-list,fragen,,,verb,Er möchte Sie etwas fragen. Wann kommen Sie?,communication,015
goethe-a1-sd1-vocabulary-list,Frau,die,-en,noun,Das ist Frau Becker.,personal-info,015
goethe-a1-sd1-vocabulary-list,frei,,,adjective,Ist der Platz noch frei?,restaurant,015
goethe-a1-sd1-vocabulary-list,Freizeit,die,,noun,In meiner Freizeit spiele ich oft Fußball.,hobby,015
goethe-a1-sd1-vocabulary-list,fremd,,,adjective,Das weiß ich nicht; ich bin fremd hier.,none,015
goethe-a1-sd1-vocabulary-list,Freund,der,-e,noun,Das ist ein Freund von mir.,personal-info,015
goethe-a1-sd1-vocabulary-list,früher,,,adverb,Früher waren wir oft zusammen im Kino.,time-dates,015
goethe-a1-sd1-vocabulary-list,Frühstück,das,,noun,Möchtest du ein Ei zum Frühstück?,food,015
goethe-a1-sd1-vocabulary-list,frühstücken,,,verb,Am Sonntag frühstücke ich gern im Bett.,daily-routine,015
goethe-a1-sd1-vocabulary-list,Fuß,der,"-ü, e",noun,Der linke Fuß tut mir weh.,health,015
goethe-a1-sd1-vocabulary-list,Fußball,der,,noun,Spielt ihr gerne Fußball?,hobby,015
goethe-a1-sd1-vocabulary-list,Führung,die,,noun,Die Führung durch das Haus beginnt in 3 Minuten.,vacation,015
goethe-a1-sd1-vocabulary-list,für,,,preposition,Das ist für Sie.,none,015
goethe-a1-sd1-vocabulary-list,Garten,der,,noun,Wir haben leider keinen Garten.,home,015
goethe-a1-sd1-vocabulary-list,Gast,der,"-ä, e",noun,Am Wochenende haben wir mehrere Gäste.,home,015
goethe-a1-sd1-vocabulary-list,geben,,,verb,Kannst du mir bitte deinen Kugelschreiber geben?,none,015
goethe-a1-sd1-vocabulary-list,geboren,,,adjective,Ich bin in Zagreb geboren.,personal-info,015
goethe-a1-sd1-vocabulary-list,Geburtsjahr,das,,noun,"Das Geburtsjahr Ihres Sohnes, bitte?",personal-info,015
goethe-a1-sd1-vocabulary-list,Geburtsort,der,,noun,Bitte schreiben Sie Ihren Geburtsort auf das Formular.,personal-info,015
goethe-a1-sd1-vocabulary-list,Geburtstag,der,,noun,Herzlichen Glückwunsch zum Geburtstag!,personal-info,015
goethe-a1-sd1-vocabulary-list,gefallen,,,verb,Das gefällt mir.,none,015
goethe-a1-sd1-vocabulary-list,gegen,,,preposition,Fahr nicht gegen den Baum!,none,015
goethe-a1-sd1-vocabulary-list,gehen,,,verb,"Ich weiß nicht, wie das geht.",none,015
goethe-a1-sd1-vocabulary-list,gehören,,,verb,Wem gehört das?,none,015
goethe-a1-sd1-vocabulary-list,Geld,das,,noun,Hast du noch Geld?,shopping,015
goethe-a1-sd1-vocabulary-list,Gemüse,das,,noun,Gemüse brauchen wir auch noch.,food,015
goethe-a1-sd1-vocabulary-list,das Gepäck,das,,noun,Wollen Sie Ihr Gepäck mitnehmen?,travel,016
goethe-a1-sd1-vocabulary-list,das Geschenk,das,-e,noun,Danke für das schöne Geschenk.,shopping,016
goethe-a1-sd1-vocabulary-list,das Geschäft,das,-e,noun,Die Geschäfte schließen um 18.30 Uhr.,shopping,016
goethe-a1-sd1-vocabulary-list,das Gespräch,das,-e,noun,Das Gespräch mit Frau Kunz ist um 14 Uhr.,communication,016
goethe-a1-sd1-vocabulary-list,das Getränk,das,-e,noun,Mein Lieblingsgetränk ist Tomatensaft.,food,016
goethe-a1-sd1-vocabulary-list,das Gewicht,das,,noun,"Bei „Gewicht"" schreibst du: 62 Kilo.",personal-info,016
goethe-a1-sd1-vocabulary-list,das Glas,das,"-ä, er",noun,Bitte noch ein Glas Wein!,restaurant,016
goethe-a1-sd1-vocabulary-list,das Gleis,das,-e,noun,Der ICE nach Berlin hält heute an Gleis 12.,travel,016
goethe-a1-sd1-vocabulary-list,das Glück,das,,noun,Viel Glück!,communication,016
goethe-a1-sd1-vocabulary-list,das Haar,das,-e,noun,Sie hat lange Haare.,personal-info,016
goethe-a1-sd1-vocabulary-list,das Hähnchen,das,-,noun,Ein Hähnchen mit Pommes bitte!,food,016
goethe-a1-sd1-vocabulary-list,der Glückwunsch,der,,noun,Herzlichen Glückwunsch zum Geburtstag.,communication,016
goethe-a1-sd1-vocabulary-list,der Großvater,der,,noun,Mein Großvater ist schon 80.,family,016
goethe-a1-sd1-vocabulary-list,der Gruß,der,"-ü, e",noun,Viele Grüße an Ihre Frau.,communication,016
goethe-a1-sd1-vocabulary-list,die Geschwister (pl.),die,pl.,noun,Ich habe leider keine Geschwister.,family,016
goethe-a1-sd1-vocabulary-list,die Großeltern (pl.),die,pl.,noun,Meine Großeltern leben in Japan.,family,016
goethe-a1-sd1-vocabulary-list,die Großmutter,die,,noun,Meine Großmutter heißt Eva.,family,016
goethe-a1-sd1-vocabulary-list,die Gruppe,die,-n,noun,Die erste Gruppe beginnt um 16 Uhr.,school,016
goethe-a1-sd1-vocabulary-list,die Größe,die,,noun,Haben Sie das auch in Größe 40?,shopping,016
goethe-a1-sd1-vocabulary-list,die Halbpension,die,,noun,Möchten Sie Vollpension oder Halbpension?,vacation,016
goethe-a1-sd1-vocabulary-list,die Halle,die,,noun,Wir treffen uns in Halle B,city-places,016
goethe-a1-sd1-vocabulary-list,gerade,,,adverb,Da kommt er ja gerade.,none,016
goethe-a1-sd1-vocabulary-list,geradeaus,,,adverb,Gehen Sie immer geradeaus!,city-places,016
goethe-a1-sd1-vocabulary-list,gern(e),,,adverb,Ich gehe gerne einkaufen.,shopping,016
goethe-a1-sd1-vocabulary-list,gestern,,,adverb,Gestern war ich krank.,time-dates,016
goethe-a1-sd1-vocabulary-list,gestorben,,,adjective,Meine Frau ist gestern gestorben.,family,016
goethe-a1-sd1-vocabulary-list,gewinnen,,,verb,Wer gewinnt das Spiel?,hobby,016
goethe-a1-sd1-vocabulary-list,glauben,,,verb,"Sie können mir glauben, es ist so.",communication,016
goethe-a1-sd1-vocabulary-list,gleich,,,adjective,Das ist mir gleich.,none,016
goethe-a1-sd1-vocabulary-list,glücklich,,,adjective,Meine Kinder sind glücklich verheiratet.,family,016
goethe-a1-sd1-vocabulary-list,Grad (Celsius),,,noun,Heute haben wir dreißig Grad.,weather,016
goethe-a1-sd1-vocabulary-list,gratulieren,,,verb,Ich gratuliere dir!,communication,016
goethe-a1-sd1-vocabulary-list,grillen,,,verb,Heute grillen wir im Garten.,food,016
goethe-a1-sd1-vocabulary-list,groß,,,adjective,Mein Bruder und ich sind gleich groß.,personal-info,016
goethe-a1-sd1-vocabulary-list,gut,,,adjective,Das finde ich gut.,none,016
goethe-a1-sd1-vocabulary-list,gültig,,,adjective,Der Pass ist nicht mehr gültig.,travel,016
goethe-a1-sd1-vocabulary-list,günstig,,,adjective,Dort gibt es günstige Angebote.,shopping,016
goethe-a1-sd1-vocabulary-list,haben,,,verb,Ich habe ein neues Auto.,none,016
goethe-a1-sd1-vocabulary-list,hallo,,,other,Hallo Inge! Wie geht's?,communication,016
goethe-a1-sd1-vocabulary-list,das Handy,das,-s,noun,In der Schule bitte die Handys ausmachen!,communication,017
goethe-a1-sd1-vocabulary-list,das Haus,das,"-ä, er",noun,In welchem Haus wohnst du?,home,017
goethe-a1-sd1-vocabulary-list,das Hobby,das,-s,noun,Meine Hobbys sind Wandern und Schwimmen.,hobby,017
goethe-a1-sd1-vocabulary-list,das Hotel,das,-s,noun,Im Urlaub sind wir in einem Hotel am Meer.,vacation,017
goethe-a1-sd1-vocabulary-list,das Internet,das,,noun,Das findest du im Internet.,communication,017
goethe-a1-sd1-vocabulary-list,der Herd,der,,noun,In der neuen Küche fehlt noch der Herd.,home,017
goethe-a1-sd1-vocabulary-list,der Herr,der,-en,noun,"Guten Tag, Herr Sommer!",communication,017
goethe-a1-sd1-vocabulary-list,der Hund,der,-e,noun,Der Hund ist noch jung.,none,017
goethe-a1-sd1-vocabulary-list,der Hunger,der,,noun,Ich habe Hunger! Wann ist das Essen fertig?,food,017
goethe-a1-sd1-vocabulary-list,die Haltestelle,die,,noun,An der nächsten Haltestelle müssen Sie aussteigen.,travel,017
goethe-a1-sd1-vocabulary-list,die Hand,die,"-ä, e",noun,Er gibt mir die Hand.,health,017
goethe-a1-sd1-vocabulary-list,die Hausaufgabe,die,-n,noun,Kannst du mir bei den Hausaufgaben helfen?,school,017
goethe-a1-sd1-vocabulary-list,"die Hausfrau, -en/ der Hausmann",die,-en,noun,"Die Hausfrau/der Hausmann wäscht, kocht und kauft ein.",profession,017
goethe-a1-sd1-vocabulary-list,die Heimat,die,,noun,Ich komme aus der Schweiz. Das ist meine Heimat.,personal-info,017
goethe-a1-sd1-vocabulary-list,die Hilfe,die,,noun,Hilfe! Bitte helfen Sie mir!,communication,017
goethe-a1-sd1-vocabulary-list,die Hochzeit,die,,noun,Zur dieser Hochzeit kommen mehr als fünfzig Gäste.,family,017
goethe-a1-sd1-vocabulary-list,die Information,die,-en,noun,"Wenn Sie Fragen haben, gehen Sie zur Information.",communication,017
goethe-a1-sd1-vocabulary-list,halten,,,verb,Dieser Zug hält nicht in Rüdesheim.,travel,017
goethe-a1-sd1-vocabulary-list,heiraten,,,verb,Meine Schwester heiratet einen Japaner.,family,017
goethe-a1-sd1-vocabulary-list,heißen,,,verb,Ich heiße Charlotte Meier.,personal-info,017
goethe-a1-sd1-vocabulary-list,helfen,,,verb,"Können Sie mir helfen, bitte?",communication,017
goethe-a1-sd1-vocabulary-list,hell,,,adjective,Im Sommer ist es bis 21 Uhr hell.,weather,017
goethe-a1-sd1-vocabulary-list,herzlich,,,adjective,Herzlichen Glückwunsch!,communication,017
goethe-a1-sd1-vocabulary-list,heute,,,adverb,Heute ist ein schöner Tag.,time-dates,017
goethe-a1-sd1-vocabulary-list,hier,,,adverb,"Hier ist 06131-553221, Pamela Linke.",none,017
goethe-a1-sd1-vocabulary-list,hinten,,,adverb,Die Tür zum Aussteigen ist hinten.,travel,017
goethe-a1-sd1-vocabulary-list,hoch,,,adjective,Der Mount Everest ist 8.880 Meter hoch.,none,017
goethe-a1-sd1-vocabulary-list,holen,,,verb,Ich hole zwei Flaschen Wasser aus der Küche.,daily-routine,017
goethe-a1-sd1-vocabulary-list,hören,,,verb,Hör mal! Was ist das?,none,017
goethe-a1-sd1-vocabulary-list,ich,,,other,Ich heiße Veronika.,none,017
goethe-a1-sd1-vocabulary-list,ihr/ihm/ihn,,,other,Gib ihr/ihm bitte das Buch.,none,017
goethe-a1-sd1-vocabulary-list,immer,,,adverb,Frau Bast kommt immer zu spät.,none,017
goethe-a1-sd1-vocabulary-list,in,,,preposition,Ich wohne in Wiesbaden.,none,017
goethe-a1-sd1-vocabulary-list,international,,,adjective,"Unser Deutschkurs ist international: Silvana kommt aus Italien, Conchi aus Spanien, Yin aus China …",school,017
goethe-a1-sd1-vocabulary-list,(Kredit)-Karte,die,-n,noun,Kann ich auch mit Karte (be-) zahlen?,shopping,018
goethe-a1-sd1-vocabulary-list,das Kind,das,-er,noun,Wie viele Kinder haben Sie?,family,018
goethe-a1-sd1-vocabulary-list,das Kino,das,-s,noun,Wir sehen heute Abend im Kino einen schönen Film.,hobby,018
goethe-a1-sd1-vocabulary-list,das Konto,das,,noun,Das Geld überweisen wir am ersten März auf Ihr Konto.,personal-info,018
goethe-a1-sd1-vocabulary-list,der Job,der,-s,noun,Jenny hat einen neuen Job bei der Post.,profession,018
goethe-a1-sd1-vocabulary-list,der Jugendliche,der,-n,noun,Viele Jugendliche kaufen gern ein.,personal-info,018
goethe-a1-sd1-vocabulary-list,der Junge,der,-n,noun,Ich habe zwei Kinder. Einen Jungen und ein Mädchen.,family,018
goethe-a1-sd1-vocabulary-list,der Kaffee,der,,noun,Zum Frühstück trinke ich immer Kaffee.,food,018
goethe-a1-sd1-vocabulary-list,der Kindergarten,der,,noun,Die kleine Laura geht schon in den Kindergarten.,school,018
goethe-a1-sd1-vocabulary-list,der Kiosk,der,,noun,"Am Kiosk bekommen Sie Getränke, Zigaretten und Zeitungen.",shopping,018
goethe-a1-sd1-vocabulary-list,der Koffer,der,–,noun,Ist das Ihr Koffer?,travel,018
goethe-a1-sd1-vocabulary-list,der Kollege,der,-n,noun,Wie heißt die neue Kollegin?,profession,018
goethe-a1-sd1-vocabulary-list,der Kopf,der,,noun,Mein Kopf tut weh!,health,018
goethe-a1-sd1-vocabulary-list,der Kuchen,der,,noun,Ich nehme ein Stück Kuchen.,food,018
goethe-a1-sd1-vocabulary-list,die Jacke,die,-n,noun,Zieh dir eine Jacke an. Es ist kalt.,shopping,018
goethe-a1-sd1-vocabulary-list,die Karte,die,-n,noun,Ich schreibe meinen Bekannten eine Karte aus dem Urlaub.,communication,018
goethe-a1-sd1-vocabulary-list,die Kartoffel,die,-n,noun,Für Pommes frites braucht man Kartoffeln.,food,018
goethe-a1-sd1-vocabulary-list,die Kasse,die,,noun,Zahlen Sie bitte an der Kasse.,shopping,018
goethe-a1-sd1-vocabulary-list,die Klasse,die,,noun,In unserer Klasse sind fünfundzwanzig Schüler.,school,018
goethe-a1-sd1-vocabulary-list,die Kleidung,die,,noun,"Wo finde ich Kleidung? – Jacken im ersten, Jeans im zweiten Stock.",shopping,018
goethe-a1-sd1-vocabulary-list,die Küche,die,,noun,Der neue Herd kommt in die Küche.,home,018
goethe-a1-sd1-vocabulary-list,ja,,,other,Sind Sie Herr Watanabe? – Ja.,none,018
goethe-a1-sd1-vocabulary-list,jed-,,,other,Blumen kannst du in jedem Bahnhof kaufen.,none,018
goethe-a1-sd1-vocabulary-list,jetzt,,,adverb,Jetzt machen wir eine Pause.,time-dates,018
goethe-a1-sd1-vocabulary-list,jung,,,adjective,Claudia ist 21. – Was? Noch so jung?,personal-info,018
goethe-a1-sd1-vocabulary-list,kaputt,,,adjective,Das Glas war teuer. Es geht sehr leicht kaputt.,none,018
goethe-a1-sd1-vocabulary-list,kaufen,,,verb,Tim kauft sich ein neues Auto.,shopping,018
goethe-a1-sd1-vocabulary-list,kein,,,other,Es gibt keine Eintrittskarten mehr.,none,018
goethe-a1-sd1-vocabulary-list,kennen,,,verb,"Kennen Sie diese Frau? – Nein, leider nicht.",none,018
goethe-a1-sd1-vocabulary-list,kennenlernen,,,verb,Wir sind neu hier. Wir möchten Sie kennenlernen.,communication,018
goethe-a1-sd1-vocabulary-list,klar,,,adjective,Kommst du mit? – Klar!,communication,018
goethe-a1-sd1-vocabulary-list,klein,,,adjective,Eltville ist eine kleine Stadt am Rhein.,city-places,018
goethe-a1-sd1-vocabulary-list,kochen,,,verb,Herr Georgi kann gut kochen.,food,018
goethe-a1-sd1-vocabulary-list,kommen,,,verb,Woher kommen Sie? – Aus Frankreich.,personal-info,018
goethe-a1-sd1-vocabulary-list,kosten,,,verb,Wie viel kostet das? – 10 Euro.,shopping,018
goethe-a1-sd1-vocabulary-list,krank,,,adjective,"Ich kann heute nicht zur Arbeit kommen, ich bin krank und liege im Bett.",health,018
goethe-a1-sd1-vocabulary-list,kriegen,,,verb,Ich kriege 15 Euro in der Stunde für meine Arbeit.,profession,018
goethe-a1-sd1-vocabulary-list,können,,,verb,Ich kann Deutsch und Russisch.,none,018
goethe-a1-sd1-vocabulary-list,das Land,das,"-ä, er",noun,Italien ist ein schönes Land.,travel,019
goethe-a1-sd1-vocabulary-list,das Leben,das,,noun,Das Leben in diesem Land ist teuer.,none,019
goethe-a1-sd1-vocabulary-list,das Licht,das,,noun,Wo macht man hier das Licht an?,home,019
goethe-a1-sd1-vocabulary-list,das Lied,das,-er,noun,Welches ist dein Lieblingslied?,hobby,019
goethe-a1-sd1-vocabulary-list,das Lokal,das,,noun,In unserer Straße gibt es ein neues Lokal.,restaurant,019
goethe-a1-sd1-vocabulary-list,der Kugelschreiber,der,,noun,Hast du einen Kugelschreiber für mich?,school,019
goethe-a1-sd1-vocabulary-list,der Kunde,der,-n,noun,"Einen Moment, bitte. Ich habe eine Kundin.",shopping,019
goethe-a1-sd1-vocabulary-list,der Kurs,der,-e,noun,Der Deutschkurs geht bis zum Sommer.,school,019
goethe-a1-sd1-vocabulary-list,der Kühlschrank,der,,noun,"Haben wir noch Milch? – Ja, im Kühlschrank.",home,019
goethe-a1-sd1-vocabulary-list,der Laden,der,-ä,noun,Im Buchladen können Sie Bücher kaufen.,shopping,019
goethe-a1-sd1-vocabulary-list,der Lehrer,der,–,noun,Unsere Deutschlehrerin heißt Frau Müller.,school,019
goethe-a1-sd1-vocabulary-list,der Lkw,der,-s,noun,Dieser Lastkraftwagen ist sehr groß.,travel,019
goethe-a1-sd1-vocabulary-list,die Lebensmittel (pl.),die,pl.,noun,Lebensmittel bekommen Sie im Supermarkt.,shopping,019
goethe-a1-sd1-vocabulary-list,die Leute (pl.),die,pl.,noun,In der Disko sind viele Leute.,none,019
goethe-a1-sd1-vocabulary-list,die Lösung,die,-en,noun,Die Lösung ist ganz einfach.,school,019
goethe-a1-sd1-vocabulary-list,kulturell,,,adjective,Ich bin kulturell interessiert. Ich gehe oft ins Museum.,hobby,019
goethe-a1-sd1-vocabulary-list,kurz,,,adjective,Ricardo hat kurzes Haar.,personal-info,019
goethe-a1-sd1-vocabulary-list,lachen,,,verb,Die Kinder lachen viel.,none,019
goethe-a1-sd1-vocabulary-list,lang,,,adjective,Die Jeans ist zu lang.,shopping,019
goethe-a1-sd1-vocabulary-list,lange,,,adverb,Wie lange fährt der Zug von Hamburg nach Berlin?,travel,019
goethe-a1-sd1-vocabulary-list,langsam,,,adjective,Könnten Sie bitte etwas langsamer sprechen?,communication,019
goethe-a1-sd1-vocabulary-list,laufen,,,verb,"Ich möchte nicht Auto fahren, ich möchte laufen.",daily-routine,019
goethe-a1-sd1-vocabulary-list,laut,,,adjective,Nicht so laut! Das Baby schläft.,none,019
goethe-a1-sd1-vocabulary-list,leben,,,verb,Sie lebt bei ihrer Schwester.,personal-info,019
goethe-a1-sd1-vocabulary-list,ledig,,,adjective,Sind Sie verheiratet? – Nein. Ledig.,personal-info,019
goethe-a1-sd1-vocabulary-list,legen,,,verb,Legen Sie das Buch auf den Tisch.,none,019
goethe-a1-sd1-vocabulary-list,leicht,,,adjective,Der Koffer ist leicht.,none,019
goethe-a1-sd1-vocabulary-list,leider,,,adverb,Leider kann ich nicht kommen. Ich muss zum Arzt.,communication,019
goethe-a1-sd1-vocabulary-list,leise,,,adjective,Seid leise. Die anderen schlafen schon.,none,019
goethe-a1-sd1-vocabulary-list,lernen,,,verb,Wie lange lernen Sie schon Deutsch?,school,019
goethe-a1-sd1-vocabulary-list,lesen,,,verb,Ich lese ein Buch von García Márquez.,hobby,019
goethe-a1-sd1-vocabulary-list,letzt-,,,adjective,Morgen ist der letzte Kurstag.,time-dates,019
goethe-a1-sd1-vocabulary-list,lieb-,,,adjective,"Liebe Susanne, lieber Hans,",communication,019
goethe-a1-sd1-vocabulary-list,lieben,,,verb,Ich liebe dich!,none,019
goethe-a1-sd1-vocabulary-list,lieber,,,adverb,Sie fährt lieber mit der Bahn.,travel,019
goethe-a1-sd1-vocabulary-list,Lieblings-,,,other,Mein Lieblingsfilm ist „Schwarze Augen“.,hobby,019
